"Route","Yeartaken","Month","Day","Hour","Volume"
"N18",2016,"June","Sun",13,"1314"
"N18",2016,"June","Sun",14,"1098"
"N18",2016,"June","Sun",15,"867"
"N18",2016,"June","Sun",16,"1237"
"N18",2016,"June","Sun",17,"1385"
"N18",2016,"June","Sun",18,"1304"
"N18",2016,"June","Sun",19,"1280"
"N18",2016,"June","Sun",20,"897"
"N18",2016,"June","Sun",21,"673"
"N18",2016,"June","Sun",22,"430"
"N18",2016,"June","Sun",23,"256"
"N18",2016,"June","Mon",0,"131"
"N18",2016,"June","Mon",1,"87"
"N18",2016,"June","Mon",2,"62"
"N18",2016,"June","Mon",3,"42"
"N18",2016,"June","Mon",4,"75"
"N18",2016,"June","Mon",5,"227"
"N18",2016,"June","Mon",6,"706"
"N18",2016,"June","Mon",7,"1504"
"N18",2016,"June","Mon",8,"1450"
"N18",2016,"June","Mon",9,"1250"
"N18",2016,"June","Mon",10,"1205"
"N18",2016,"June","Mon",11,"1271"
"N18",2016,"June","Mon",12,"1233"
"N18",2016,"June","Mon",13,"1254"
"N18",2016,"June","Mon",14,"1342"
"N18",2016,"June","Mon",15,"1511"
"N18",2016,"June","Mon",16,"1565"
"N18",2016,"June","Mon",17,"1728"
"N18",2016,"June","Mon",18,"1593"
"N18",2016,"June","Mon",19,"1043"
"N18",2016,"June","Mon",20,"792"
"N18",2016,"June","Mon",21,"518"
"N18",2016,"June","Mon",22,"366"
"N18",2016,"June","Mon",23,"239"
"N18",2016,"June","Tue",0,"133"
"N18",2016,"June","Tue",1,"70"
"N18",2016,"June","Tue",2,"51"
"N18",2016,"June","Tue",3,"36"
"N18",2016,"June","Tue",4,"63"
"N18",2016,"June","Tue",5,"198"
"N18",2016,"June","Tue",6,"614"
"N18",2016,"June","Tue",7,"1377"
"N18",2016,"June","Tue",8,"1467"
"N18",2016,"June","Tue",9,"1270"
"N18",2016,"June","Tue",10,"1147"
"N18",2016,"June","Tue",11,"1234"
"N18",2016,"June","Tue",12,"1292"
"N18",2016,"June","Tue",13,"1264"
"N18",2016,"June","Tue",14,"1298"
"N18",2016,"June","Tue",15,"1371"
"N18",2016,"June","Tue",16,"1373"
"N18",2016,"June","Tue",17,"1332"
"N18",2016,"June","Tue",18,"1416"
"N18",2016,"June","Tue",19,"1206"
"N18",2016,"June","Tue",20,"888"
"N18",2016,"June","Tue",21,"561"
"N18",2016,"June","Tue",22,"390"
"N18",2016,"June","Tue",23,"264"
"N18",2016,"June","Wed",0,"149"
"N18",2016,"June","Wed",1,"43"
"N18",2016,"June","Wed",2,"69"
"N18",2016,"June","Wed",3,"31"
"N18",2016,"June","Wed",4,"50"
"N18",2016,"June","Wed",5,"165"
"N18",2016,"June","Wed",6,"647"
"N18",2016,"June","Wed",7,"1338"
"N18",2016,"June","Wed",8,"1390"
"N18",2016,"June","Wed",9,"1226"
"N18",2016,"June","Wed",10,"1226"
"N18",2016,"June","Wed",11,"1246"
"N18",2016,"June","Wed",12,"1261"
"N18",2016,"June","Wed",13,"1320"
"N18",2016,"June","Wed",14,"1300"
"N18",2016,"June","Wed",15,"1429"
"N18",2016,"June","Wed",16,"1623"
"N18",2016,"June","Wed",17,"1793"
"N18",2016,"June","Wed",18,"1614"
"N18",2016,"June","Wed",19,"1221"
"N18",2016,"June","Wed",20,"874"
"N18",2016,"June","Wed",21,"589"
"N18",2016,"June","Wed",22,"466"
"N18",2016,"June","Wed",23,"266"
"N18",2016,"June","Thu",0,"139"
"N18",2016,"June","Thu",1,"80"
"N18",2016,"June","Thu",2,"55"
"N18",2016,"June","Thu",3,"48"
"N18",2016,"June","Thu",4,"65"
"N18",2016,"June","Thu",5,"179"
"N18",2016,"June","Thu",6,"643"
"N18",2016,"June","Thu",7,"1326"
"N18",2016,"June","Thu",8,"1453"
"N18",2016,"June","Thu",9,"1161"
"N18",2016,"June","Thu",10,"1204"
"N18",2016,"June","Thu",11,"1298"
"N18",2016,"June","Thu",12,"1237"
"N18",2016,"June","Thu",13,"1361"
"N18",2016,"June","Thu",14,"1296"
"N18",2016,"June","Thu",15,"1442"
"N18",2016,"June","Thu",16,"1611"
"N18",2016,"June","Thu",17,"1752"
"N18",2016,"June","Thu",18,"1653"
"N18",2016,"June","Thu",19,"1220"
"N18",2016,"June","Thu",20,"833"
"N18",2016,"June","Thu",21,"593"
"N18",2016,"June","Thu",22,"494"
"N18",2016,"June","Thu",23,"291"
"N18",2016,"July","Fri",0,"159"
"N18",2016,"July","Fri",1,"83"
"N18",2016,"July","Fri",2,"62"
"N18",2016,"July","Fri",3,"53"
"N18",2016,"July","Fri",4,"52"
"N18",2016,"July","Fri",5,"209"
"N18",2016,"July","Fri",6,"575"
"N18",2016,"July","Fri",7,"1199"
"N18",2016,"July","Fri",8,"1206"
"N18",2016,"July","Fri",9,"1185"
"N18",2016,"July","Fri",10,"1169"
"N18",2016,"July","Fri",11,"1295"
"N18",2016,"July","Fri",12,"1423"
"N18",2016,"July","Fri",13,"1520"
"N18",2016,"July","Fri",14,"1666"
"N18",2016,"July","Fri",15,"1706"
"N18",2016,"July","Fri",16,"1847"
"N18",2016,"July","Fri",17,"1838"
"N18",2016,"July","Fri",18,"1720"
"N18",2016,"July","Fri",19,"1399"
"N18",2016,"July","Fri",20,"961"
"N18",2016,"July","Fri",21,"674"
"N18",2016,"July","Fri",22,"454"
"N18",2016,"July","Fri",23,"335"
"N18",2016,"July","Sat",0,"173"
"N18",2016,"July","Sat",1,"144"
"N18",2016,"July","Sat",2,"84"
"N18",2016,"July","Sat",3,"67"
"N18",2016,"July","Sat",4,"61"
"N18",2016,"July","Sat",5,"106"
"N18",2016,"July","Sat",6,"214"
"N18",2016,"July","Sat",7,"379"
"N18",2016,"July","Sat",8,"640"
"N18",2016,"July","Sat",9,"923"
"N18",2016,"July","Sat",10,"1230"
"N18",2016,"July","Sat",11,"1446"
"N18",2016,"July","Sat",12,"1607"
"N18",2016,"July","Sat",13,"1510"
"N18",2016,"July","Sat",14,"1480"
"N18",2016,"July","Sat",15,"1406"
"N18",2016,"July","Sat",16,"1444"
"N18",2016,"July","Sat",17,"1334"
"N18",2016,"July","Sat",18,"1276"
"N18",2016,"July","Sat",19,"1059"
"N18",2016,"July","Sat",20,"712"
"N18",2016,"July","Sat",21,"524"
"N18",2016,"July","Sat",22,"440"
"N18",2016,"July","Sat",23,"272"
"N18",2016,"July","Sun",0,"169"
"N18",2016,"July","Sun",1,"123"
"N18",2016,"July","Sun",2,"113"
"N18",2016,"July","Sun",3,"72"
"N18",2016,"July","Sun",4,"76"
"N18",2016,"July","Sun",5,"70"
"N18",2016,"July","Sun",6,"145"
"N18",2016,"July","Sun",7,"233"
"N18",2016,"July","Sun",8,"351"
"N18",2016,"July","Sun",9,"580"
"N18",2016,"July","Sun",10,"847"
"N18",2016,"July","Sun",11,"1267"
"N18",2016,"July","Sun",12,"1381"
"N18",2016,"July","Sun",13,"1500"
"N18",2016,"July","Sun",14,"1434"
"N18",2016,"July","Sun",15,"1418"
"N18",2016,"July","Sun",16,"1358"
"N18",2016,"July","Sun",17,"1419"
"N18",2016,"July","Sun",18,"1564"
"N18",2016,"July","Sun",19,"1420"
"N18",2016,"July","Sun",20,"1021"
"N18",2016,"July","Sun",21,"734"
"N18",2016,"July","Sun",22,"495"
"N18",2016,"July","Sun",23,"307"
"N18",2016,"July","Mon",0,"113"
"N18",2016,"July","Mon",1,"69"
"N18",2016,"July","Mon",2,"43"
"N18",2016,"July","Mon",3,"37"
"N18",2016,"July","Mon",4,"81"
"N18",2016,"July","Mon",5,"210"
"N18",2016,"July","Mon",6,"669"
"N18",2016,"July","Mon",7,"1432"
"N18",2016,"July","Mon",8,"1426"
"N18",2016,"July","Mon",9,"1113"
"N18",2016,"July","Mon",10,"1093"
"N18",2016,"July","Mon",11,"1196"
"N18",2016,"July","Mon",12,"1238"
"N18",2016,"July","Mon",13,"1244"
"N18",2016,"July","Mon",14,"1284"
"N18",2016,"July","Mon",15,"1419"
"N18",2016,"July","Mon",16,"1558"
"N18",2016,"July","Mon",17,"1780"
"N18",2016,"July","Mon",18,"1552"
"N18",2016,"July","Mon",19,"1018"
"N18",2016,"July","Mon",20,"702"
"N18",2016,"July","Mon",21,"523"
"N18",2016,"July","Mon",22,"375"
"N18",2016,"July","Mon",23,"225"
"N18",2016,"July","Tue",0,"129"
"N18",2016,"July","Tue",1,"62"
"N18",2016,"July","Tue",2,"56"
"N18",2016,"July","Tue",3,"45"
"N18",2016,"July","Tue",4,"77"
"N18",2016,"July","Tue",5,"183"
"N18",2016,"July","Tue",6,"624"
"N18",2016,"July","Tue",7,"1349"
"N18",2016,"July","Tue",8,"1390"
"N18",2016,"July","Tue",9,"1220"
"N18",2016,"July","Tue",10,"1218"
"N18",2016,"July","Tue",11,"1242"
"N18",2016,"July","Tue",12,"1224"
"N18",2016,"July","Tue",13,"1225"
"N18",2016,"July","Tue",14,"1291"
"N18",2016,"July","Tue",15,"1440"
"N18",2016,"July","Tue",16,"1552"
"N18",2016,"July","Tue",17,"1794"
"N18",2016,"July","Tue",18,"1793"
"N18",2016,"July","Tue",19,"1228"
"N18",2016,"July","Tue",20,"711"
"N18",2016,"July","Tue",21,"611"
"N18",2016,"July","Tue",22,"397"
"N18",2016,"July","Tue",23,"294"
"N18",2016,"July","Wed",0,"115"
"N18",2016,"July","Wed",1,"72"
"N18",2016,"July","Wed",2,"47"
"N18",2016,"July","Wed",3,"33"
"N18",2016,"July","Wed",4,"64"
"N18",2016,"July","Wed",5,"177"
"N18",2016,"July","Wed",6,"620"
"N18",2016,"July","Wed",7,"1354"
"N18",2016,"July","Wed",8,"1357"
"N18",2016,"July","Wed",9,"1232"
"N18",2016,"July","Wed",10,"1199"
"N18",2016,"July","Wed",11,"1234"
"N18",2016,"July","Wed",12,"1238"
"N18",2016,"July","Wed",13,"1293"
"N18",2016,"July","Wed",14,"1283"
"N18",2016,"July","Wed",15,"1542"
"N18",2016,"July","Wed",16,"1649"
"N18",2016,"July","Wed",17,"1692"
"N18",2016,"July","Wed",18,"1828"
"N18",2016,"July","Wed",19,"1322"
"N18",2016,"July","Wed",20,"817"
"N18",2016,"July","Wed",21,"567"
"N18",2016,"July","Wed",22,"401"
"N18",2016,"July","Wed",23,"274"
"N18",2016,"July","Thu",0,"155"
"N18",2016,"July","Thu",1,"81"
"N18",2016,"July","Thu",2,"56"
"N18",2016,"July","Thu",3,"53"
"N18",2016,"July","Thu",4,"70"
"N18",2016,"July","Thu",5,"172"
"N18",2016,"July","Thu",6,"645"
"N18",2016,"July","Thu",7,"1321"
"N18",2016,"July","Thu",8,"1405"
"N18",2016,"July","Thu",9,"1315"
"N18",2016,"July","Thu",10,"1250"
"N18",2016,"July","Thu",11,"1317"
"N18",2016,"July","Thu",12,"1256"
"N18",2016,"July","Thu",13,"1269"
"N18",2016,"July","Thu",14,"1392"
"N18",2016,"July","Thu",15,"1530"
"N18",2016,"July","Thu",16,"1617"
"N18",2016,"July","Thu",17,"1820"
"N18",2016,"July","Thu",18,"1749"
"N18",2016,"July","Thu",19,"1219"
"N18",2016,"July","Thu",20,"877"
"N18",2016,"July","Thu",21,"604"
"N18",2016,"July","Thu",22,"505"
"N18",2016,"July","Thu",23,"283"
"N18",2016,"July","Fri",0,"163"
"N18",2016,"July","Fri",1,"79"
"N18",2016,"July","Fri",2,"71"
"N18",2016,"July","Fri",3,"55"
"N18",2016,"July","Fri",4,"51"
"N18",2016,"July","Fri",5,"175"
"N18",2016,"July","Fri",6,"593"
"N18",2016,"July","Fri",7,"1234"
"N18",2016,"July","Fri",8,"1289"
"N18",2016,"July","Fri",9,"1179"
"N18",2016,"July","Fri",10,"1297"
"N18",2016,"July","Fri",11,"1314"
"N18",2016,"July","Fri",12,"1369"
"N18",2016,"July","Fri",13,"1596"
"N18",2016,"July","Fri",14,"1575"
"N18",2016,"July","Fri",15,"1760"
"N18",2016,"July","Fri",16,"1849"
"N18",2016,"July","Fri",17,"1901"
"N18",2016,"July","Fri",18,"1734"
"N18",2016,"July","Fri",19,"1390"
"N18",2016,"July","Fri",20,"973"
"N18",2016,"July","Fri",21,"684"
"N18",2016,"July","Fri",22,"490"
"N18",2016,"July","Fri",23,"306"
"N18",2016,"July","Sat",0,"150"
"N18",2016,"July","Sat",1,"112"
"N18",2016,"July","Sat",2,"87"
"N18",2016,"July","Sat",3,"57"
"N18",2016,"July","Sat",4,"53"
"N18",2016,"July","Sat",5,"108"
"N18",2016,"July","Sat",6,"182"
"N18",2016,"July","Sat",7,"418"
"N18",2016,"July","Sat",8,"598"
"N18",2016,"July","Sat",9,"906"
"N18",2016,"July","Sat",10,"1234"
"N18",2016,"July","Sat",11,"1515"
"N18",2016,"July","Sat",12,"1604"
"N18",2016,"July","Sat",13,"1652"
"N18",2016,"July","Sat",14,"1576"
"N18",2016,"July","Sat",15,"1577"
"N18",2016,"July","Sat",16,"1415"
"N18",2016,"July","Sat",17,"1375"
"N18",2016,"July","Sat",18,"1293"
"N18",2016,"July","Sat",19,"1104"
"N18",2016,"July","Sat",20,"796"
"N18",2016,"July","Sat",21,"565"
"N18",2016,"July","Sat",22,"419"
"N18",2016,"July","Sat",23,"239"
"N18",2016,"July","Sun",0,"167"
"N18",2016,"July","Sun",1,"143"
"N18",2016,"July","Sun",2,"125"
"N18",2016,"July","Sun",3,"77"
"N18",2016,"July","Sun",4,"66"
"N18",2016,"July","Sun",5,"83"
"N18",2016,"July","Sun",6,"129"
"N18",2016,"July","Sun",7,"221"
"N18",2016,"July","Sun",8,"341"
"N18",2016,"July","Sun",9,"587"
"N18",2016,"July","Sun",10,"972"
"N18",2016,"July","Sun",11,"1342"
"N18",2016,"July","Sun",12,"1571"
"N18",2016,"July","Sun",13,"1578"
"N18",2016,"July","Sun",14,"1462"
"N18",2016,"July","Sun",15,"1448"
"N18",2016,"July","Sun",16,"1347"
"N18",2016,"July","Sun",17,"1356"
"N18",2016,"July","Sun",18,"1377"
"N18",2016,"July","Sun",19,"1304"
"N18",2016,"July","Sun",20,"910"
"N18",2016,"July","Sun",21,"525"
"N18",2016,"July","Sun",22,"359"
"N18",2016,"July","Sun",23,"298"
"N18",2016,"July","Mon",0,"139"
"N18",2016,"July","Mon",1,"65"
"N18",2016,"July","Mon",2,"45"
"N18",2016,"July","Mon",3,"51"
"N18",2016,"July","Mon",4,"76"
"N18",2016,"July","Mon",5,"217"
"N18",2016,"July","Mon",6,"672"
"N18",2016,"July","Mon",7,"1450"
"N18",2016,"July","Mon",8,"1352"
"N18",2016,"July","Mon",9,"1193"
"N18",2016,"July","Mon",10,"1283"
"N18",2016,"July","Mon",11,"1327"
"N18",2016,"July","Mon",12,"1340"
"N18",2016,"July","Mon",13,"1356"
"N18",2016,"July","Mon",14,"1408"
"N18",2016,"July","Mon",15,"1488"
"N18",2016,"July","Mon",16,"1625"
"N18",2016,"July","Mon",17,"1718"
"N18",2016,"July","Mon",18,"1706"
"N18",2016,"July","Mon",19,"1105"
"N18",2016,"July","Mon",20,"817"
"N18",2016,"July","Mon",21,"586"
"N18",2016,"July","Mon",22,"437"
"N18",2016,"July","Mon",23,"306"
"N18",2016,"July","Tue",0,"133"
"N18",2016,"July","Tue",1,"76"
"N18",2016,"July","Tue",2,"63"
"N18",2016,"July","Tue",3,"36"
"N18",2016,"July","Tue",4,"79"
"N18",2016,"July","Tue",5,"204"
"N18",2016,"July","Tue",6,"620"
"N18",2016,"July","Tue",7,"1387"
"N18",2016,"July","Tue",8,"1422"
"N18",2016,"July","Tue",9,"1229"
"N18",2016,"July","Tue",10,"1317"
"N18",2016,"July","Tue",11,"1320"
"N18",2016,"July","Tue",12,"1292"
"N18",2016,"July","Tue",13,"1255"
"N18",2016,"July","Tue",14,"1280"
"N18",2016,"July","Tue",15,"1347"
"N18",2016,"July","Tue",16,"961"
"N18",2016,"July","Tue",17,"1671"
"N18",2016,"July","Tue",18,"1728"
"N18",2016,"July","Tue",19,"1216"
"N18",2016,"July","Tue",20,"798"
"N18",2016,"July","Tue",21,"644"
"N18",2016,"July","Tue",22,"442"
"N18",2016,"July","Tue",23,"270"
"N18",2016,"July","Wed",0,"138"
"N18",2016,"July","Wed",1,"63"
"N18",2016,"July","Wed",2,"58"
"N18",2016,"July","Wed",3,"29"
"N18",2016,"July","Wed",4,"51"
"N18",2016,"July","Wed",5,"184"
"N18",2016,"July","Wed",6,"610"
"N18",2016,"July","Wed",7,"1403"
"N18",2016,"July","Wed",8,"1363"
"N18",2016,"July","Wed",9,"1293"
"N18",2016,"July","Wed",10,"1351"
"N18",2016,"July","Wed",11,"1290"
"N18",2016,"July","Wed",12,"1254"
"N18",2016,"July","Wed",13,"1322"
"N18",2016,"July","Wed",14,"1404"
"N18",2016,"July","Wed",15,"1435"
"N18",2016,"July","Wed",16,"1640"
"N18",2016,"July","Wed",17,"1861"
"N18",2016,"July","Wed",18,"1786"
"N18",2016,"July","Wed",19,"1304"
"N18",2016,"July","Wed",20,"821"
"N18",2016,"July","Wed",21,"693"
"N18",2016,"July","Wed",22,"481"
"N18",2016,"July","Wed",23,"319"
"N18",2016,"July","Thu",0,"164"
"N18",2016,"July","Thu",1,"74"
"N18",2016,"July","Thu",2,"66"
"N18",2016,"July","Thu",3,"45"
"N18",2016,"July","Thu",4,"76"
"N18",2016,"July","Thu",5,"165"
"N18",2016,"July","Thu",6,"630"
"N18",2016,"July","Thu",7,"1350"
"N18",2016,"July","Thu",8,"1326"
"N18",2016,"July","Thu",9,"1239"
"N18",2016,"July","Thu",10,"1298"
"N18",2016,"July","Thu",11,"1350"
"N18",2016,"July","Thu",12,"1390"
"N18",2016,"July","Thu",13,"1325"
"N18",2016,"July","Thu",14,"1357"
"N18",2016,"July","Thu",15,"1513"
"N18",2016,"July","Thu",16,"1698"
"N18",2016,"July","Thu",17,"1783"
"N18",2016,"July","Thu",18,"1764"
"N18",2016,"July","Thu",19,"1302"
"N18",2016,"July","Thu",20,"893"
"N18",2016,"July","Thu",21,"647"
"N18",2016,"July","Thu",22,"466"
"N18",2016,"July","Thu",23,"258"
"N18",2016,"July","Fri",0,"142"
"N18",2016,"July","Fri",1,"92"
"N18",2016,"July","Fri",2,"55"
"N18",2016,"July","Fri",3,"39"
"N18",2016,"July","Fri",4,"55"
"N18",2016,"July","Fri",5,"172"
"N18",2016,"July","Fri",6,"587"
"N18",2016,"July","Fri",7,"1173"
"N18",2016,"July","Fri",8,"1273"
"N18",2016,"July","Fri",9,"1162"
"N18",2016,"July","Fri",10,"1327"
"N18",2016,"July","Fri",11,"1470"
"N18",2016,"July","Fri",12,"1551"
"N18",2016,"July","Fri",13,"1607"
"N18",2016,"July","Fri",14,"1637"
"N18",2016,"July","Fri",15,"1789"
"N18",2016,"July","Fri",16,"1782"
"N18",2016,"July","Fri",17,"1883"
"N18",2016,"July","Fri",18,"1803"
"N18",2016,"July","Fri",19,"1498"
"N18",2016,"July","Fri",20,"977"
"N18",2016,"July","Fri",21,"637"
"N18",2016,"July","Fri",22,"481"
"N18",2016,"July","Fri",23,"349"
"N18",2016,"July","Sat",0,"179"
"N18",2016,"July","Sat",1,"135"
"N18",2016,"July","Sat",2,"71"
"N18",2016,"July","Sat",3,"70"
"N18",2016,"July","Sat",4,"73"
"N18",2016,"July","Sat",5,"123"
"N18",2016,"July","Sat",6,"217"
"N18",2016,"July","Sat",7,"427"
"N18",2016,"July","Sat",8,"644"
"N18",2016,"July","Sat",9,"991"
"N18",2016,"July","Sat",10,"1463"
"N18",2016,"July","Sat",11,"1502"
"N18",2016,"July","Sat",12,"1705"
"N18",2016,"July","Sat",13,"1685"
"N18",2016,"July","Sat",14,"1597"
"N18",2016,"July","Sat",15,"1567"
"N18",2016,"July","Sat",16,"1513"
"N18",2016,"July","Sat",17,"1473"
"N18",2016,"July","Sat",18,"1509"
"N18",2016,"July","Sat",19,"1245"
"N18",2016,"July","Sat",20,"955"
"N18",2016,"July","Sat",21,"598"
"N18",2016,"July","Sat",22,"484"
"N18",2016,"July","Sat",23,"304"
"N18",2016,"July","Sun",0,"170"
"N18",2016,"July","Sun",1,"118"
"N18",2016,"July","Sun",2,"106"
"N18",2016,"July","Sun",3,"80"
"N18",2016,"July","Sun",4,"74"
"N18",2016,"July","Sun",5,"88"
"N18",2016,"July","Sun",6,"172"
"N18",2016,"July","Sun",7,"243"
"N18",2016,"July","Sun",8,"401"
"N18",2016,"July","Sun",9,"617"
"N18",2016,"July","Sun",10,"1005"
"N18",2016,"July","Sun",11,"1304"
"N18",2016,"July","Sun",12,"1513"
"N18",2016,"July","Sun",13,"1667"
"N18",2016,"July","Sun",14,"1489"
"N18",2016,"July","Sun",15,"1576"
"N18",2016,"July","Sun",16,"1588"
"N18",2016,"July","Sun",17,"1544"
"N18",2016,"July","Sun",18,"1502"
"N18",2016,"July","Sun",19,"1345"
"N18",2016,"July","Sun",20,"1019"
"N18",2016,"July","Sun",21,"723"
"N18",2016,"July","Sun",22,"451"
"N18",2016,"July","Sun",23,"288"
"N18",2016,"July","Mon",0,"110"
"N18",2016,"July","Mon",1,"75"
"N18",2016,"July","Mon",2,"47"
"N18",2016,"July","Mon",3,"32"
"N18",2016,"July","Mon",4,"69"
"N18",2016,"July","Mon",5,"212"
"N18",2016,"July","Mon",6,"685"
"N18",2016,"July","Mon",7,"1392"
"N18",2016,"July","Mon",8,"1348"
"N18",2016,"July","Mon",9,"1296"
"N18",2016,"July","Mon",10,"1300"
"N18",2016,"July","Mon",11,"1395"
"N18",2016,"July","Mon",12,"1315"
"N18",2016,"July","Mon",13,"1332"
"N18",2016,"July","Mon",14,"1353"
"N18",2016,"July","Mon",15,"1453"
"N18",2016,"July","Mon",16,"1589"
"N18",2016,"July","Mon",17,"1823"
"N18",2016,"July","Mon",18,"1551"
"N18",2016,"July","Mon",19,"1088"
"N18",2016,"July","Mon",20,"856"
"N18",2016,"July","Mon",21,"632"
"N18",2016,"July","Mon",22,"479"
"N18",2016,"July","Mon",23,"274"
"N18",2016,"July","Tue",0,"131"
"N18",2016,"July","Tue",1,"72"
"N18",2016,"July","Tue",2,"46"
"N18",2016,"July","Tue",3,"29"
"N18",2016,"July","Tue",4,"61"
"N18",2016,"July","Tue",5,"189"
"N18",2016,"July","Tue",6,"605"
"N18",2016,"July","Tue",7,"1354"
"N18",2016,"July","Tue",8,"1373"
"N18",2016,"July","Tue",9,"1348"
"N18",2016,"July","Tue",10,"1367"
"N18",2016,"July","Tue",11,"1354"
"N18",2016,"July","Tue",12,"1427"
"N18",2016,"July","Tue",13,"1302"
"N18",2016,"July","Tue",14,"1398"
"N18",2016,"July","Tue",15,"1468"
"N18",2016,"July","Tue",16,"1631"
"N18",2016,"July","Tue",17,"1765"
"N18",2016,"July","Tue",18,"1670"
"N18",2016,"July","Tue",19,"1124"
"N18",2016,"July","Tue",20,"800"
"N18",2016,"July","Tue",21,"684"
"N18",2016,"July","Tue",22,"530"
"N18",2016,"July","Tue",23,"301"
"N18",2016,"July","Wed",0,"124"
"N18",2016,"July","Wed",1,"67"
"N18",2016,"July","Wed",2,"42"
"N18",2016,"July","Wed",3,"49"
"N18",2016,"July","Wed",4,"53"
"N18",2016,"July","Wed",5,"162"
"N18",2016,"July","Wed",6,"623"
"N18",2016,"July","Wed",7,"1337"
"N18",2016,"July","Wed",8,"1351"
"N18",2016,"July","Wed",9,"1327"
"N18",2016,"July","Wed",10,"1352"
"N18",2016,"July","Wed",11,"1371"
"N18",2016,"July","Wed",12,"1401"
"N18",2016,"July","Wed",13,"1351"
"N18",2016,"July","Wed",14,"1502"
"N18",2016,"July","Wed",15,"1443"
"N18",2016,"July","Wed",16,"1635"
"N18",2016,"July","Wed",17,"1740"
"N18",2016,"July","Wed",18,"1687"
"N18",2016,"July","Wed",19,"1278"
"N18",2016,"July","Wed",20,"834"
"N18",2016,"July","Wed",21,"628"
"N18",2016,"July","Wed",22,"461"
"N18",2016,"July","Wed",23,"324"
"N18",2016,"July","Thu",0,"146"
"N18",2016,"July","Thu",1,"86"
"N18",2016,"July","Thu",2,"67"
"N18",2016,"July","Thu",3,"51"
"N18",2016,"July","Thu",4,"61"
"N18",2016,"July","Thu",5,"163"
"N18",2016,"July","Thu",6,"626"
"N18",2016,"July","Thu",7,"1251"
"N18",2016,"July","Thu",8,"1379"
"N18",2016,"July","Thu",9,"1293"
"N18",2016,"July","Thu",10,"1304"
"N18",2016,"July","Thu",11,"1408"
"N18",2016,"July","Thu",12,"1395"
"N18",2016,"July","Thu",13,"1340"
"N18",2016,"July","Thu",14,"1528"
"N18",2016,"July","Thu",15,"1517"
"N18",2016,"July","Thu",16,"1583"
"N18",2016,"July","Thu",17,"1799"
"N18",2016,"July","Thu",18,"1693"
"N18",2016,"July","Thu",19,"1302"
"N18",2016,"July","Thu",20,"960"
"N18",2016,"July","Thu",21,"687"
"N18",2016,"July","Thu",22,"502"
"N18",2016,"July","Thu",23,"337"
"N18",2016,"July","Fri",0,"181"
"N18",2016,"July","Fri",1,"75"
"N18",2016,"July","Fri",2,"67"
"N18",2016,"July","Fri",3,"39"
"N18",2016,"July","Fri",4,"58"
"N18",2016,"July","Fri",5,"184"
"N18",2016,"July","Fri",6,"562"
"N18",2016,"July","Fri",7,"1226"
"N18",2016,"July","Fri",8,"1277"
"N18",2016,"July","Fri",9,"1233"
"N18",2016,"July","Fri",10,"1405"
"N18",2016,"July","Fri",11,"1442"
"N18",2016,"July","Fri",12,"1499"
"N18",2016,"July","Fri",13,"1569"
"N18",2016,"July","Fri",14,"1555"
"N18",2016,"July","Fri",15,"1702"
"N18",2016,"July","Fri",16,"1889"
"N18",2016,"July","Fri",17,"1974"
"N18",2016,"July","Fri",18,"1864"
"N18",2016,"July","Fri",19,"1349"
"N18",2016,"July","Fri",20,"1071"
"N18",2016,"July","Fri",21,"747"
"N18",2016,"July","Fri",22,"528"
"N18",2016,"July","Fri",23,"383"
"N18",2016,"July","Sat",0,"218"
"N18",2016,"July","Sat",1,"162"
"N18",2016,"July","Sat",2,"78"
"N18",2016,"July","Sat",3,"78"
"N18",2016,"July","Sat",4,"67"
"N18",2016,"July","Sat",5,"109"
"N18",2016,"July","Sat",6,"209"
"N18",2016,"July","Sat",7,"424"
"N18",2016,"July","Sat",8,"677"
"N18",2016,"July","Sat",9,"986"
"N18",2016,"July","Sat",10,"1424"
"N18",2016,"July","Sat",11,"1753"
"N18",2016,"July","Sat",12,"1134"
"N18",2016,"July","Sat",13,"1414"
"N18",2016,"July","Sat",14,"1547"
"N18",2016,"July","Sat",15,"1490"
"N18",2016,"July","Sat",16,"1477"
"N18",2016,"July","Sat",17,"1569"
"N18",2016,"July","Sat",18,"1563"
"N18",2016,"July","Sat",19,"1357"
"N18",2016,"July","Sat",20,"890"
"N18",2016,"July","Sat",21,"541"
"N18",2016,"July","Sat",22,"462"
"N18",2016,"July","Sat",23,"309"
"N18",2016,"July","Sun",0,"169"
"N18",2016,"July","Sun",1,"139"
"N18",2016,"July","Sun",2,"105"
"N18",2016,"July","Sun",3,"89"
"N18",2016,"July","Sun",4,"67"
"N18",2016,"July","Sun",5,"76"
"N18",2016,"July","Sun",6,"142"
"N18",2016,"July","Sun",7,"219"
"N18",2016,"July","Sun",8,"331"
"N18",2016,"July","Sun",9,"579"
"N18",2016,"July","Sun",10,"995"
"N18",2016,"July","Sun",11,"1338"
"N18",2016,"July","Sun",12,"1499"
"N18",2016,"July","Sun",13,"1516"
"N18",2016,"July","Sun",14,"1539"
"N18",2016,"July","Sun",15,"1528"
"N18",2016,"July","Sun",16,"1381"
"N18",2016,"July","Sun",17,"1346"
"N18",2016,"July","Sun",18,"1557"
"N18",2016,"July","Sun",19,"1385"
"N18",2016,"July","Sun",20,"1078"
"N18",2016,"July","Sun",21,"823"
